Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Rate,Min
368,popB,62,58,78,100,1.138,79
369,popB,62,58,90,100,1.138,79
370,popB,62,58,37,100,1.138,79
371,popB,62,58,32,100,1.138,79
372,popB,62,58,85,100,1.138,79
373,popB,62,58,33,100,1.138,79
374,popB,62,58,109,79,1.138,79
375,popB,63,57,1,79,1.138,79
376,popB,63,57,14,100,1.138,79
377,popB,63,57,3,79,1.138,79
378,popB,62,58,17,100,1.138,79
379,popB,61,59,58,100,1.139,79
380,popB,61,59,81,100,1.139,79
381,popB,62,58,8,79,1.138,79
382,popB,62,58,58,100,1.138,79
383,popB,62,58,49,100,1.138,79
384,popB,62,58,36,100,1.138,79
385,popB,62,58,99,79,1.138,79
386,popB,62,58,31,79,1.138,79
387,popB,62,58,110,100,1.138,79
388,popB,62,58,38,79,1.138,79
389,popB,63,57,24,79,1.138,79
390,popB,62,58,8,100,1.139,79
391,popB,63,57,54,79,1.138,79
392,popB,64,56,4,79,1.138,79
393,popB,65,55,9,79,1.138,79
394,popB,65,55,93,79,1.138,79
395,popB,65,55,88,79,1.138,79
396,popB,64,56,116,100,1.138,79
397,popB,64,56,36,100,1.138,79
398,popB,63,57,66,100,1.138,79
399,popB,64,56,67,79,1.138,79
400,popB,64,56,51,79,1.138,79
401,popB,63,57,31,100,1.138,79
402,popB,63,57,91,79,1.138,79
403,popB,63,57,51,79,1.138,79
404,popB,62,58,83,100,1.139,79
405,popB,62,58,20,79,1.139,79
406,popB,63,57,33,79,1.138,79
407,popB,63,57,58,100,1.138,79
408,popB,63,57,11,79,1.138,79
409,popB,63,57,3,79,1.138,79
410,popB,64,56,17,79,1.138,79
411,popB,65,55,115,79,1.138,79
412,popB,65,55,6,79,1.138,79
413,popB,65,55,48,79,1.138,79
414,popB,65,55,82,79,1.138,79
415,popB,65,55,93,79,1.138,79
416,popB,65,55,49,100,1.138,79
417,popB,64,56,25,100,1.138,79
418,popB,64,56,29,79,1.138,79
419,popB,64,56,47,79,1.138,79
420,popB,63,57,3,100,1.138,79
421,popB,64,56,97,79,1.138,79
422,popB,65,55,57,79,1.138,79
423,popB,65,55,56,79,1.138,79
424,popB,65,55,93,79,1.138,79
425,popB,64,56,52,100,1.138,79
426,popB,65,55,111,79,1.138,79
427,popB,65,55,82,79,1.138,79
428,popB,64,56,80,100,1.138,79
429,popB,63,57,35,100,1.138,79
430,popB,63,57,97,79,1.138,79
431,popB,63,57,94,79,1.138,79
432,popB,63,57,43,100,1.138,79
433,popB,62,58,34,100,1.138,79
434,popB,61,59,53,100,1.139,79
435,popB,61,59,12,79,1.139,79
436,popB,61,59,17,79,1.139,79
437,popB,61,59,88,79,1.139,79
438,popB,60,60,109,100,1.14,79
439,popB,60,60,83,100,1.14,79
440,popA,60,60,0,0,1.14,79
441,popB,60,60,82,79,1.14,79
442,popB,59,61,96,100,1.132,79
443,popB,59,61,41,79,1.132,79
444,popB,60,60,69,79,1.129,79
445,popB,60,60,51,79,1.129,79
446,popB,60,60,93,79,1.129,79
447,popB,60,60,91,79,1.129,79
448,popB,59,61,111,100,1.132,79
449,popB,58,62,98,100,1.133,79
450,popB,59,61,52,79,1.132,79
451,popB,60,60,3,79,1.132,79
452,popB,59,61,6,100,1.132,79
453,popB,58,62,47,100,1.133,79
454,popB,57,63,95,100,1.133,79
455,popB,56,64,1,100,1.133,79
456,popB,57,63,92,79,1.133,79
457,popB,57,63,44,100,1.133,79
458,popB,58,62,1,79,1.133,79
459,popB,59,61,32,79,1.132,79
460,popB,58,62,48,100,1.133,79
461,popA,58,62,0,0,1.133,79
462,popB,58,62,31,100,1.133,79
463,popB,58,62,0,100,1.133,79
464,popB,57,63,94,100,1.131,79
465,popB,57,63,68,79,1.131,79
466,popB,57,63,20,79,1.131,79
467,popB,58,62,0,79,1.131,79
468,popB,58,62,65,100,1.131,79
469,popB,57,63,87,100,1.132,79
470,popB,56,64,20,100,1.133,79
471,popB,57,63,36,79,1.132,79
472,popB,56,64,50,100,1.133,79
473,popB,57,63,23,79,1.132,79
474,popB,58,62,76,79,1.13,79
475,popB,58,62,100,79,1.13,79
476,popB,59,61,85,79,1.131,79
477,popB,60,60,65,79,1.131,79
478,popB,61,59,34,79,1.132,79
479,popB,61,59,104,100,1.132,79
480,popB,60,60,57,100,1.131,79
481,popB,60,60,112,100,1.131,79
482,popB,61,59,109,79,1.131,79
483,popB,60,60,16,100,1.131,79
484,popB,60,60,93,79,1.131,79
485,popB,60,60,53,100,1.131,79
486,popB,59,61,68,100,1.131,79
487,popB,58,62,107,100,1.13,79
488,popB,58,62,72,100,1.13,79
489,popB,57,63,41,100,1.131,79
490,popB,57,63,87,100,1.131,79
491,popB,56,64,97,100,1.13,79
492,popB,57,63,50,79,1.131,79
493,popB,57,63,44,100,1.131,79
494,popB,57,63,58,100,1.131,79
495,popB,57,63,90,100,1.131,79
496,popB,58,62,20,79,1.145,79
497,popB,59,61,26,79,1.019,79
498,popB,59,61,89,79,1.019,79
499,popB,59,61,75,100,1.019,79
500,popB,59,61,59,79,1.019,79
0,popB,50,70,36,80,1.134,80
1,popB,51,69,66,80,1.135,80
2,popB,51,69,113,100,1.135,80
3,popB,51,69,33,100,1.135,80
4,popB,50,70,119,100,1.134,80
5,popB,49,71,57,100,1.135,80
6,popB,50,70,67,80,1.135,80
7,popB,51,69,5,80,1.135,80
8,popB,50,70,115,100,1.135,80
9,popB,50,70,4,100,1.135,80
10,popB,51,69,97,80,1.135,80
11,popB,50,70,54,100,1.134,80
12,popB,51,69,88,80,1.135,80
13,popB,50,70,98,100,1.134,80
14,popB,49,71,111,100,1.136,80
15,popB,48,72,35,100,1.135,80
16,popB,48,72,32,100,1.135,80
17,popB,49,71,98,80,1.136,80
18,popB,48,72,34,100,1.135,80
19,popB,49,71,51,80,1.136,80
20,popB,50,70,56,80,1.135,80
21,popB,50,70,97,80,1.135,80
22,popB,50,70,85,80,1.135,80
23,popB,51,69,3,80,1.135,80
24,popB,50,70,98,100,1.136,80
25,popB,50,70,71,100,1.136,80
26,popB,51,69,84,80,1.135,80
27,popB,52,68,33,80,1.135,80
28,popB,52,68,117,80,1.135,80
29,popB,53,67,48,80,1.134,80
30,popB,52,68,49,100,1.135,80
31,popB,53,67,13,80,1.153,80
32,popB,54,66,89,80,1.153,80
33,popB,54,66,59,100,1.153,80
34,popB,54,66,7,100,1.153,80
35,popB,53,67,117,100,1.153,80
36,popB,52,68,114,100,1.153,80
37,popB,52,68,44,100,1.153,80
38,popB,52,68,84,80,1.153,80
39,popB,52,68,93,100,1.153,80
40,popA,52,68,0,0,1.153,80
41,popB,51,69,85,100,1.154,80
42,popB,52,68,47,80,1.153,80
43,popB,53,67,63,80,1.153,80
44,popB,53,67,46,100,1.153,80
45,popB,52,68,88,100,1.153,80
46,popB,52,68,52,80,1.153,80
47,popB,51,69,28,100,1.153,80
48,popB,52,68,105,80,1.153,80
49,popB,52,68,101,100,1.153,80
50,popB,53,67,71,80,1.153,80
51,popB,54,66,29,80,1.153,80
52,popB,54,66,2,80,1.153,80
53,popB,54,66,84,80,1.153,80
54,popB,54,66,42,80,1.153,80
55,popB,55,65,6,80,1.153,80
56,popB,54,66,36,100,1.153,80
57,popB,54,66,95,80,1.153,80
58,popB,54,66,38,100,1.153,80
59,popB,54,66,0,80,1.153,80
60,popB,54,66,33,80,1.153,80
61,popB,54,66,91,100,1.153,80
62,popB,54,66,63,80,1.153,80
63,popB,54,66,81,80,1.153,80
64,popB,55,65,73,80,1.153,80
65,popB,55,65,96,80,1.153,80
66,popB,54,66,110,100,1.153,80
67,popB,53,67,55,100,1.153,80
68,popB,53,67,42,80,1.153,80
69,popB,52,68,0,100,1.153,80
70,popB,53,67,87,80,1.153,80
71,popB,53,67,34,100,1.153,80
72,popA,53,67,0,0,1.153,80
73,popB,54,66,55,80,1.153,80
74,popB,54,66,74,80,1.153,80
75,popB,54,66,52,80,1.153,80
76,popB,53,67,53,100,1.153,80
77,popB,54,66,49,80,1.153,80
78,popB,55,65,94,80,1.153,80
79,popB,55,65,2,80,1.153,80
80,popB,56,64,104,80,1.152,80
81,popB,56,64,52,80,1.152,80
82,popB,56,64,56,80,1.152,80
83,popB,55,65,86,100,1.153,80
84,popB,54,66,29,100,1.153,80
85,popB,54,66,78,100,1.153,80
86,popB,54,66,92,100,1.153,80
87,popB,54,66,62,80,1.153,80
88,popB,55,65,44,80,1.153,80
89,popB,55,65,19,80,1.153,80
90,popB,54,66,81,100,1.153,80
91,popB,55,65,57,80,1.153,80
92,popB,54,66,108,100,1.153,80
93,popB,55,65,29,80,1.153,80
94,popB,56,64,102,80,1.152,80
95,popB,56,64,15,80,1.152,80
96,popB,56,64,89,80,1.152,80
97,popB,56,64,48,80,1.152,80
98,popB,56,64,89,80,1.152,80
99,popB,57,63,91,80,1.152,80
100,popB,58,62,35,80,1.151,80
101,popB,57,63,82,100,1.152,80
102,popB,58,62,108,80,1.151,80
103,popB,57,63,42,100,1.152,80
104,popB,58,62,58,80,1.151,80
105,popB,58,62,112,80,1.151,80
106,popB,58,62,99,100,1.151,80
107,popB,58,62,11,100,1.151,80
108,popB,58,62,24,80,1.151,80
109,popB,58,62,43,80,1.151,80
110,popB,57,63,89,100,1.152,80
111,popB,57,63,21,100,1.152,80
112,popB,57,63,46,100,1.152,80
113,popB,57,63,85,100,1.152,80
114,popB,57,63,82,100,1.152,80
115,popB,57,63,86,100,1.152,80
116,popB,57,63,116,100,1.152,80
117,popB,58,62,28,80,1.151,80
118,popB,58,62,78,100,1.151,80
119,popB,58,62,36,100,1.151,80
120,popB,58,62,70,100,1.151,80
121,popB,58,62,48,80,1.151,80
122,popB,58,62,23,100,1.151,80
123,popB,58,62,96,80,1.151,80
124,popB,59,61,46,80,1.15,80
125,popB,59,61,16,100,1.15,80
126,popB,59,61,90,100,1.15,80
127,popB,60,60,11,80,1.15,80
128,popB,60,60,107,100,1.15,80
129,popB,60,60,42,100,1.15,80
130,popB,59,61,3,100,1.15,80
131,popB,59,61,21,100,1.15,80
132,popB,58,62,84,100,1.15,80
133,popB,58,62,112,80,1.15,80
134,popB,58,62,107,100,1.15,80
135,popB,57,63,8,100,1.151,80
136,popB,56,64,74,100,1.152,80
137,popB,55,65,9,100,1.112,80
138,popB,54,66,13,100,1.13,80
139,popB,54,66,11,80,1.13,80
140,popB,55,65,61,80,1.13,80
141,popB,55,65,57,80,1.13,80
142,popB,56,64,1,80,1.13,80
143,popB,56,64,116,100,1.13,80
144,popB,57,63,27,80,1.129,80
145,popB,57,63,56,80,1.129,80
146,popB,56,64,6,100,1.129,80
147,popB,55,65,47,100,1.13,80
148,popB,55,65,45,100,1.13,80
149,popB,55,65,118,100,1.13,80
150,popB,56,64,79,80,1.129,80
151,popB,56,64,88,100,1.129,80
152,popB,56,64,97,80,1.129,80
153,popB,57,63,7,80,1.129,80
154,popB,56,64,31,100,1.13,80
155,popB,56,64,79,80,1.13,80
156,popB,55,65,15,100,1.152,80
157,popB,56,64,88,80,1.152,80
158,popB,56,64,84,100,1.152,80
159,popB,56,64,39,100,1.152,80
160,popB,55,65,91,100,1.152,80
161,popB,56,64,74,80,1.152,80
162,popB,56,64,77,80,1.152,80
163,popB,57,63,91,80,1.151,80
164,popB,56,64,1,100,1.151,80
165,popB,55,65,88,100,1.152,80
166,popB,55,65,77,80,1.152,80
167,popB,55,65,37,100,1.152,80
168,popB,55,65,26,80,1.152,80
169,popB,54,66,104,100,1.152,80
170,popB,55,65,30,80,1.152,80
171,popB,56,64,50,80,1.151,80
172,popB,55,65,108,100,1.152,80
173,popB,56,64,114,80,1.151,80
174,popB,55,65,2,100,1.151,80
175,popB,54,66,30,100,1.152,80
176,popB,55,65,103,80,1.151,80
177,popB,56,64,82,80,1.151,80
178,popB,57,63,84,80,1.15,80
179,popB,56,64,74,100,1.15,80
180,popB,57,63,32,80,1.15,80
181,popB,57,63,68,80,1.15,80
182,popB,58,62,116,80,1.149,80
183,popB,58,62,113,100,1.149,80
184,popB,57,63,66,100,1.15,80
185,popB,58,62,88,80,1.149,80
186,popB,59,61,99,80,1.157,80
187,popB,59,61,25,80,1.157,80
188,popB,58,62,5,100,1.157,80
189,popB,58,62,34,100,1.157,80
190,popB,59,61,31,80,1.156,80
191,popB,58,62,46,100,1.157,80
192,popB,58,62,71,80,1.157,80
193,popB,58,62,36,100,1.157,80
194,popB,58,62,11,80,1.157,80
195,popB,59,61,40,80,1.156,80
196,popB,60,60,109,80,1.155,80
197,popB,60,60,70,100,1.155,80
198,popB,59,61,105,100,1.156,80
199,popB,59,61,60,100,1.156,80
200,popB,59,61,8,100,1.156,80
201,popB,58,62,109,100,1.156,80
202,popB,59,61,78,80,1.155,80
203,popB,60,60,21,80,1.155,80
204,popB,61,59,107,80,1.154,80
205,popB,61,59,111,100,1.154,80
206,popB,61,59,10,100,1.154,80
207,popB,61,59,82,80,1.154,80
208,popB,60,60,55,100,1.155,80
209,popB,59,61,62,100,1.156,80
210,popB,60,60,100,80,1.155,80
211,popB,61,59,81,80,1.154,80
212,popB,62,58,117,80,1.154,80
213,popB,62,58,60,100,1.154,80
214,popB,62,58,96,80,1.154,80
215,popB,63,57,30,80,1.154,80
216,popB,64,56,72,80,1.153,80
217,popB,63,57,112,100,1.154,80
218,popB,62,58,83,100,1.154,80
219,popB,62,58,42,100,1.154,80
220,popB,62,58,65,100,1.154,80
221,popB,61,59,102,100,1.155,80
222,popB,60,60,33,100,1.155,80
223,popB,59,61,103,100,1.156,80
224,popB,59,61,76,100,1.156,80
225,popB,60,60,66,80,1.155,80
226,popB,60,60,91,80,1.155,80
227,popB,60,60,93,100,1.155,80
228,popB,59,61,77,100,1.156,80
229,popB,59,61,53,100,1.156,80
230,popB,59,61,74,100,1.156,80
231,popB,58,62,95,100,1.157,80
232,popB,58,62,68,80,1.157,80
233,popB,59,61,118,80,1.156,80
234,popB,60,60,5,80,1.156,80
235,popB,60,60,29,80,1.156,80
236,popB,59,61,79,100,1.157,80
237,popA,59,61,0,0,1.157,80
238,popB,59,61,47,100,1.157,80
239,popB,60,60,59,80,1.156,80
240,popB,60,60,44,80,1.156,80
241,popB,59,61,73,100,1.157,80
242,popB,58,62,99,100,1.149,80
243,popB,58,62,108,100,1.149,80
244,popB,58,62,8,100,1.149,80
245,popB,57,63,81,100,1.149,80
246,popB,57,63,66,80,1.149,80
247,popB,57,63,59,80,1.149,80
248,popB,56,64,114,100,1.15,80
249,popB,56,64,75,100,1.15,80
250,popB,55,65,87,100,1.151,80
251,popB,54,66,59,100,1.151,80
252,popB,54,66,64,80,1.151,80
253,popB,53,67,24,100,1.152,80
254,popB,53,67,72,80,1.152,80
255,popB,54,66,86,80,1.151,80
256,popB,53,67,32,100,1.152,80
257,popB,54,66,10,80,1.151,80
258,popB,55,65,115,80,1.151,80
259,popB,55,65,96,80,1.151,80
260,popB,56,64,3,80,1.151,80
261,popB,56,64,2,100,1.151,80
262,popB,57,63,22,80,1.15,80
263,popB,57,63,43,80,1.15,80
264,popB,56,64,78,100,1.151,80
265,popB,57,63,0,80,1.151,80
266,popB,56,64,97,100,1.152,80
267,popB,55,65,3,100,1.152,80
268,popB,55,65,69,80,1.152,80
269,popB,56,64,65,80,1.151,80
270,popB,56,64,102,100,1.151,80
271,popB,56,64,61,80,1.151,80
272,popB,57,63,95,80,1.15,80
273,popB,57,63,112,100,1.15,80
274,popA,57,63,0,0,1.15,80
275,popB,57,63,16,100,1.15,80
276,popB,57,63,85,100,1.15,80
277,popB,56,64,100,100,1.151,80
278,popB,56,64,59,100,1.151,80
279,popB,56,64,110,100,1.151,80
280,popB,56,64,78,100,1.151,80
281,popB,56,64,84,80,1.151,80
282,popB,55,65,41,100,1.152,80
283,popA,55,65,0,0,1.152,80
284,popB,55,65,55,100,1.152,80
285,popB,55,65,16,100,1.152,80
286,popB,54,66,0,100,1.152,80
287,popB,55,65,45,80,1.151,80
288,popB,56,64,112,80,1.15,80
289,popB,55,65,71,100,1.151,80
290,popB,56,64,32,80,1.15,80
291,popB,56,64,106,80,1.15,80
292,popB,55,65,106,100,1.151,80
293,popB,54,66,72,100,1.152,80
294,popB,53,67,96,100,1.142,80
295,popB,53,67,73,100,1.142,80
296,popB,53,67,104,100,1.142,80
297,popB,54,66,8,80,1.141,80
298,popB,54,66,117,80,1.141,80
299,popB,55,65,75,80,1.141,80
300,popB,56,64,74,80,1.141,80
301,popB,56,64,67,80,1.141,80
302,popB,57,63,46,80,1.141,80
303,popB,57,63,80,100,1.141,80
304,popB,57,63,34,100,1.141,80
305,popB,58,62,106,80,1.14,80
306,popB,57,63,65,100,1.141,80
307,popB,56,64,7,100,1.141,80
308,popB,56,64,9,100,1.141,80
309,popB,56,64,85,100,1.141,80
310,popB,55,65,75,100,1.141,80
311,popB,54,66,45,100,1.141,80
312,popB,55,65,42,80,1.141,80
313,popB,55,65,19,80,1.141,80
314,popB,55,65,27,80,1.141,80
315,popB,55,65,18,80,1.141,80
316,popB,56,64,39,80,1.141,80
317,popB,56,64,26,80,1.141,80
318,popB,56,64,88,80,1.141,80
319,popB,56,64,34,100,1.141,80
320,popB,55,65,67,100,1.141,80
321,popB,54,66,18,100,1.141,80
322,popB,54,66,65,100,1.141,80
323,popB,54,66,55,100,1.141,80
324,popB,54,66,64,80,1.141,80
325,popB,54,66,77,100,1.141,80
326,popB,53,67,116,100,1.142,80
327,popB,52,68,61,100,1.142,80
328,popB,52,68,64,80,1.142,80
329,popB,52,68,107,80,1.142,80
330,popB,52,68,113,100,1.142,80
331,popB,53,67,102,80,1.142,80
332,popB,54,66,113,80,1.141,80
333,popB,53,67,30,100,1.142,80
334,popB,54,66,47,80,1.141,80
335,popB,55,65,34,80,1.141,80
336,popB,54,66,56,100,1.141,80
337,popB,53,67,115,100,1.142,80
338,popB,53,67,78,100,1.142,80
339,popB,54,66,87,80,1.141,80
340,popB,54,66,107,80,1.141,80
341,popB,54,66,51,80,1.141,80
342,popB,55,65,119,80,1.141,80
343,popB,55,65,71,100,1.141,80
344,popB,54,66,44,100,1.142,80
345,popB,55,65,109,80,1.141,80
346,popB,55,65,96,100,1.141,80
347,popB,54,66,5,100,1.141,80
348,popB,53,67,28,100,1.142,80
349,popB,52,68,8,100,1.142,80
350,popB,52,68,9,100,1.142,80
351,popA,52,68,0,0,1.142,80
352,popB,52,68,102,80,1.142,80
353,popB,53,67,80,80,1.142,80
354,popB,52,68,26,100,1.142,80
355,popB,51,69,12,100,1.142,80
356,popB,51,69,58,80,1.142,80
357,popB,52,68,28,80,1.142,80
358,popB,53,67,41,80,1.142,80
359,popB,53,67,37,100,1.142,80
360,popB,52,68,112,100,1.142,80
361,popB,52,68,70,100,1.142,80
362,popB,52,68,60,100,1.142,80
363,popB,52,68,83,100,1.142,80
364,popB,53,67,112,80,1.142,80
365,popB,53,67,91,80,1.142,80
366,popB,53,67,76,100,1.142,80
367,popB,52,68,27,100,1.142,80
368,popB,52,68,74,80,1.142,80
369,popB,53,67,77,80,1.142,80
370,popB,53,67,102,80,1.142,80
371,popB,53,67,0,100,1.142,80
372,popB,53,67,94,80,1.142,80
373,popB,54,66,83,80,1.141,80
374,popB,53,67,74,100,1.142,80
375,popB,54,66,30,80,1.141,80
376,popB,53,67,63,100,1.142,80
377,popB,53,67,76,100,1.142,80
378,popB,53,67,108,100,1.142,80
379,popB,53,67,100,100,1.142,80
380,popB,53,67,23,100,1.142,80
381,popB,53,67,67,100,1.142,80
382,popB,54,66,53,80,1.141,80
383,popB,54,66,38,100,1.141,80
384,popB,54,66,46,80,1.141,80
385,popB,54,66,59,100,1.141,80
386,popB,54,66,61,100,1.141,80
387,popB,54,66,20,100,1.141,80
388,popB,54,66,6,100,1.141,80
389,popB,55,65,60,80,1.141,80
390,popB,54,66,112,100,1.141,80
391,popB,54,66,102,80,1.141,80
392,popB,55,65,98,80,1.141,80
393,popB,55,65,107,80,1.141,80
394,popB,54,66,51,100,1.141,80
395,popB,54,66,22,80,1.141,80
396,popB,54,66,2,100,1.141,80
397,popB,55,65,56,80,1.141,80
398,popB,54,66,80,100,1.141,80
399,popB,53,67,82,100,1.142,80
400,popB,54,66,89,80,1.141,80
401,popB,55,65,115,80,1.141,80
402,popB,55,65,30,80,1.141,80
403,popA,55,65,0,0,1.141,80
404,popB,56,64,82,80,1.141,80
405,popB,57,63,71,80,1.141,80
406,popB,58,62,4,80,1.141,80
407,popB,58,62,67,100,1.141,80
408,popB,58,62,46,80,1.141,80
409,popB,58,62,58,80,1.141,80
410,popB,57,63,87,100,1.141,80
411,popB,57,63,74,100,1.141,80
412,popB,57,63,60,80,1.141,80
413,popB,56,64,68,100,1.141,80
414,popB,56,64,99,100,1.141,80
415,popB,57,63,38,80,1.141,80
416,popB,57,63,57,80,1.141,80
417,popB,57,63,60,80,1.141,80
418,popB,58,62,67,80,1.14,80
419,popB,58,62,9,100,1.14,80
420,popB,57,63,38,100,1.141,80
421,popB,57,63,29,80,1.141,80
422,popA,57,63,0,0,1.141,80
423,popB,57,63,6,100,1.141,80
424,popB,58,62,26,80,1.14,80
425,popB,59,61,74,80,1.14,80
426,popB,59,61,117,80,1.14,80
427,popA,59,61,0,0,1.14,80
428,popB,59,61,53,80,1.14,80
429,popB,59,61,16,100,1.14,80
430,popB,59,61,91,80,1.14,80
431,popB,58,62,88,100,1.141,80
432,popB,59,61,68,80,1.141,80
433,popB,60,60,7,80,1.14,80
434,popB,61,59,114,80,1.14,80
435,popB,61,59,73,100,1.14,80
436,popB,61,59,99,100,1.14,80
437,popB,60,60,14,100,1.14,80
438,popB,60,60,0,100,1.14,80
439,popB,61,59,97,80,1.14,80
440,popB,62,58,72,80,1.14,80
441,popB,62,58,72,80,1.14,80
442,popB,61,59,98,100,1.14,80
443,popB,61,59,71,80,1.14,80
444,popB,62,58,96,80,1.148,80
445,popB,62,58,105,100,1.148,80
446,popB,62,58,62,100,1.148,80
447,popB,62,58,63,100,1.148,80
448,popB,62,58,89,80,1.148,80
449,popB,62,58,43,80,1.148,80
450,popB,63,57,65,80,1.147,80
451,popB,62,58,39,100,1.148,80
452,popB,62,58,104,100,1.148,80
453,popA,62,58,0,0,1.148,80
454,popB,62,58,92,100,1.148,80
455,popB,62,58,53,80,1.148,80
456,popB,62,58,33,100,1.148,80
457,popA,62,58,0,0,1.148,80
458,popB,62,58,119,80,1.148,80
459,popB,62,58,84,80,1.148,80
460,popB,62,58,110,100,1.148,80
461,popB,61,59,71,100,1.148,80
462,popB,61,59,29,80,1.148,80
463,popB,61,59,24,100,1.148,80
464,popA,61,59,0,0,1.148,80
465,popB,62,58,14,80,1.148,80
466,popB,62,58,60,80,1.148,80
467,popB,61,59,119,100,1.148,80
468,popB,62,58,71,80,1.147,80
469,popB,61,59,10,100,1.148,80
470,popB,62,58,85,80,1.148,80
471,popB,62,58,10,100,1.148,80
472,popB,61,59,40,100,1.148,80
473,popB,62,58,38,80,1.148,80
474,popB,62,58,75,100,1.148,80
475,popB,62,58,60,80,1.148,80
476,popB,62,58,93,100,1.148,80
477,popB,62,58,98,100,1.148,80
478,popB,61,59,42,100,1.148,80
479,popB,61,59,93,100,1.148,80
480,popA,61,59,0,0,1.148,80
481,popB,61,59,23,100,1.148,80
482,popB,61,59,104,100,1.148,80
483,popB,61,59,110,100,1.148,80
484,popB,62,58,70,80,1.148,80
485,popB,61,59,66,100,1.148,80
486,popB,60,60,35,100,1.148,80
487,popB,59,61,83,100,1.149,80
488,popB,59,61,76,100,1.149,80
489,popB,58,62,94,100,1.15,80
490,popB,57,63,29,100,1.151,80
491,popB,58,62,35,80,1.15,80
492,popB,57,63,57,100,1.151,80
493,popB,58,62,98,80,1.15,80
494,popB,58,62,86,80,1.15,80
495,popB,58,62,70,80,1.15,80
496,popB,58,62,18,100,1.15,80
497,popB,58,62,57,100,1.15,80
498,popB,58,62,49,80,1.15,80
499,popB,58,62,88,100,1.15,80
500,popB,58,62,102,80,1.15,80
0,popB,56,64,35,100,0.995,81
1,popB,56,64,74,81,0.995,81
2,popB,56,64,52,100,0.995,81
3,popB,56,64,16,100,0.995,81
4,popB,56,64,77,81,0.995,81
5,popB,55,65,62,100,0.99,81
6,popB,56,64,37,81,0.99,81
7,popB,56,64,48,81,0.99,81
8,popB,56,64,44,100,0.99,81
9,popB,57,63,31,81,0.99,81
10,popB,57,63,7,81,0.99,81
11,popB,58,62,14,81,0.99,81
12,popB,59,61,32,81,0.99,81
13,popB,60,60,30,81,0.99,81
14,popB,61,59,79,81,0.988,81
15,popB,61,59,36,100,0.988,81
16,popB,60,60,13,100,0.99,81
17,popB,60,60,38,100,0.99,81
18,popB,60,60,21,100,0.99,81
19,popB,60,60,34,81,0.99,81
20,popB,60,60,25,100,0.99,81
21,popB,60,60,104,100,0.99,81
22,popB,60,60,31,81,0.99,81
23,popB,60,60,43,100,0.99,81
24,popB,61,59,105,81,0.989,81
25,popB,62,58,101,81,0.987,81
26,popB,63,57,29,81,1.129,81
27,popB,64,56,95,81,1.129,81
28,popB,63,57,68,100,1.129,81
29,popB,64,56,35,81,1.129,81
30,popB,64,56,42,100,1.129,81
31,popB,65,55,76,81,1.129,81
32,popB,66,54,99,81,1.128,81
33,popB,67,53,16,81,1.128,81
34,popB,66,54,35,100,1.128,81
35,popB,66,54,78,100,1.128,81
36,popB,67,53,62,81,1.128,81
37,popB,67,53,72,81,1.128,81
38,popB,66,54,93,100,1.128,81
39,popB,65,55,53,100,1.128,81
40,popB,65,55,22,100,1.128,81
41,popB,65,55,104,100,1.128,81
42,popA,65,55,0,0,1.128,81
43,popB,66,54,24,81,1.128,81
44,popB,67,53,44,81,1.128,81
45,popB,67,53,75,100,1.128,81
46,popB,67,53,16,81,1.128,81
47,popB,66,54,12,100,1.128,81
48,popB,65,55,72,100,1.128,81
49,popB,66,54,85,81,1.128,81
50,popB,66,54,62,81,1.128,81
51,popB,66,54,94,100,1.128,81
52,popB,66,54,14,81,1.128,81
53,popB,65,55,11,100,1.128,81
54,popB,65,55,35,100,1.128,81
55,popB,64,56,58,100,1.129,81
56,popB,64,56,67,81,1.129,81
57,popB,63,57,111,100,1.129,81
58,popB,64,56,114,81,1.129,81
59,popB,65,55,59,81,1.129,81
60,popB,65,55,38,100,1.129,81
61,popB,66,54,23,81,1.128,81
62,popB,66,54,22,100,1.128,81
63,popB,66,54,64,81,1.128,81
64,popB,67,53,106,81,1.128,81
65,popB,68,52,21,81,1.127,81
66,popB,68,52,32,81,1.127,81
67,popB,68,52,47,81,1.127,81
68,popB,69,51,73,81,1.127,81
69,popB,70,50,13,81,1.127,81
70,popB,70,50,48,81,1.127,81
71,popB,71,49,66,81,1.127,81
72,popB,71,49,71,100,1.127,81
